Time,RPM,Speed,nGear,Throttle,Brake,X,Y,Z,Distance
0 days 00:01:04.974000,11575,325,8,100,False,1301.8435343179617,-889.3148934561362,1868.424192386328,4640.825277777779
0 days 00:01:05.064000,11557,325,8,100,False,1294.0,-975.0,1868.0,4648.950277777778
0 days 00:01:05.254000,11540,326,8,100,False,1282.094111011068,-1104.5769264582161,1866.212431915441,4666.155833333334
0 days 00:01:05.424000,11581,326,8,100,False,1272.0,-1214.0,1865.0,4681.550277777778
0 days 00:01:05.604000,11623,326,8,100,False,1257.0,-1377.0,1865.0,4697.850277777778
0 days 00:01:05.614000,11665,327,8,100,False,1255.972608514097,-1388.2243668085416,1864.97492345979,4698.758611111111
0 days 00:01:05.884000,11672,328,8,100,False,1224.0,-1739.0,1863.0,4723.358611111111
0 days 00:01:06.094000,11679,330,8,100,False,1207.3710824665213,-1920.0937604569226,1861.7624609611585,4742.60861111111
0 days 00:01:06.264000,11688,330,8,100,False,1197.0,-2032.0,1861.0,4758.191944444444
0 days 00:01:06.293000,11698,331,8,100,False,1195.2023531214281,-2051.368274891234,1860.8742089464042,4760.858333333334
0 days 00:01:06.494000,11747,331,8,100,False,1182.5147313494276,-2187.8412510016274,1860.036594587136,4779.339166666667
0 days 00:01:07.524000,11810,332,8,100,False,1095.0,-3133.0,1855.0,4874.328055555556
0 days 00:01:07.613000,11873,334,8,100,False,1083.4365937149482,-3259.373921785797,1854.2747531778723,4882.585277777778
0 days 00:01:07.773000,11861,335,8,100,False,1064.02200933043,-3471.817179597854,1853.0613471622767,4897.474166666667
0 days 00:01:07.784000,11870,335,8,100,False,1063.0,-3483.0,1853.0,4898.4977777777785
0 days 00:01:08.124000,11879,335,8,100,False,1044.0,-3687.0,1852.0,4930.136666666666
0 days 00:01:08.173000,11889,335,8,100,False,1040.1029663545355,-3727.1177072868527,1851.7772675550086,4934.6963888888895
0 days 00:01:08.324000,11902,335,8,100,False,1026.0,-3872.0,1851.0,4948.747777777778
0 days 00:01:08.453000,11915,335,8,100,False,1015.3452163887403,-3983.619712879805,1850.6133884392495,4960.751944444445
0 days 00:01:08.684000,11902,334,8,100,False,993.0,-4205.0,1850.0,4982.1836111111115
0 days 00:01:08.844000,11889,333,8,100,False,968.0,-4426.0,1849.0,4996.983611111111
0 days 00:01:08.853000,11877,333,8,100,False,966.5446324414411,-4437.967584475947,1848.9438467465427,4997.816111111111
0 days 00:01:09.013000,11734,331,8,99,False,941.0241994309347,-4628.546338410977,1848.0425568302892,5012.527222222223
0 days 00:01:09.253000,10975,323,8,0,True,905.9716587206827,-4841.183539142471,1847.082965309935,5034.060555555556
0 days 00:01:09.284000,10732,316,8,0,True,902.0,-4863.0,1847.0,5036.781666666668
0 days 00:01:09.413000,10490,310,8,0,True,886.8842011056519,-4940.033355056648,1846.7565509123558,5047.89
0 days 00:01:09.644000,10956,282,8,2,True,857.0,-5059.0,1846.0,5065.985000000001
0 days 00:01:09.773000,11422,255,7,5,True,831.6926309944354,-5145.018216133593,1844.7955441964382,5075.1224999999995
0 days 00:01:09.885000,11223,250,7,6,True,807.0,-5220.0,1844.0,5082.900277777778
0 days 00:01:10.065000,11025,245,7,7,True,762.0,-5328.0,1844.0,5095.150277777777
0 days 00:01:10.093000,10827,240,6,8,True,752.4577882487343,-5346.810102658597,1843.9392212750442,5097.016944444444
0 days 00:01:10.285000,10576,232,6,8,True,670.0,-5485.0,1843.0,5109.390277777777
0 days 00:01:10.293000,10326,224,6,8,True,666.3665428659069,-5490.1214954105735,1842.9711899722947,5109.888055555555
0 days 00:01:10.534000,9963,217,6,18,False,555.3361959061374,-5609.0098825132745,1842.8344770998795,5124.415
0 days 00:01:10.704000,9988,215,6,47,False,485.0,-5664.0,1843.0,5134.567777777777
0 days 00:01:10.893000,10014,214,6,76,False,421.23446930211026,-5705.923099606153,1843.0235152151963,5145.802777777778
0 days 00:01:11.044000,10190,217,6,81,False,362.0,-5734.0,1843.0,5154.9047222222225
0 days 00:01:11.334000,10366,220,6,86,False,197.0786207213585,-5786.7823848097305,1843.0000316285953,5172.626944444445
0 days 00:01:11.344000,10424,221,6,89,False,191.0,-5788.0,1843.0,5173.240833333333
0 days 00:01:11.524000,10483,223,6,93,False,81.0,-5801.0,1843.0,5184.390833333334
0 days 00:01:11.664000,10541,224,6,96,False,-6.0,-5802.0,1843.0,5193.101944444445
0 days 00:01:11.693000,10600,226,6,100,False,-24.2442731536243,-5801.066383556947,1842.984922261955,5194.9225
0 days 00:01:11.864000,10736,228,6,100,False,-132.0,-5788.0,1843.0,5205.7525000000005
0 days 00:01:11.973000,10873,231,6,100,False,-198.16064362266297,-5774.475502765843,1843.5446837963543,5212.746666666667
0 days 00:01:12.064000,10928,233,6,93,False,-257.0,-5758.0,1844.0,5218.636388888889
0 days 00:01:12.253000,10984,235,6,86,False,-400.6134865864171,-5704.142983527567,1844.0889687649499,5230.97388888889
0 days 00:01:12.344000,11017,236,6,86,False,-465.0,-5675.0,1844.0,5236.939444444445
0 days 00:01:12.494000,11051,237,6,86,False,-550.8871036644448,-5627.9986842958215,1843.919215445909,5246.814444444445
0 days 00:01:12.624000,11229,240,6,93,False,-617.0,-5584.0,1844.0,5255.481111111111
0 days 00:01:12.934000,11408,244,6,100,False,-780.7740840932745,-5452.832161128248,1844.9576070373312,5276.492222222222
0 days 00:01:12.944000,11473,246,6,100,False,-786.0,-5448.0,1845.0,5277.175555555556
0 days 00:01:13.204000,11538,248,6,100,False,-916.0,-5313.0,1846.0,5295.086666666666
0 days 00:01:13.214000,11604,251,6,100,False,-920.5549101909385,-5307.751418143331,1846.0104003232436,5295.783888888889
0 days 00:01:13.373000,11753,253,6,100,False,-987.8650186664412,-5224.861728254427,1845.912452927786,5306.958055555556
0 days 00:01:13.424000,11480,255,6,100,False,-1008.0,-5198.0,1846.0,5310.570555555556
0 days 00:01:13.604000,11208,258,6,100,False,-1080.0,-5091.0,1847.0,5323.470555555556
0 days 00:01:13.804000,10936,261,6,100,False,-1184.0,-4908.0,1848.0,5337.970555555556
0 days 00:01:13.853000,10664,264,7,100,False,-1204.1162645485165,-4870.087894469766,1848.2579645997641,5341.563888888888
0 days 00:01:14.053000,10749,265,7,100,False,-1252.5655973086532,-4765.651320016948,1849.4373496616524,5356.286111111111
0 days 00:01:14.244000,10815,267,7,100,False,-1288.0,-4671.0,1850.0,5370.451944444444
0 days 00:01:14.333000,10881,269,7,100,False,-1309.0148035097968,-4614.182283410137,1849.9197960068109,5377.102222222222
0 days 00:01:14.444000,10992,272,7,100,False,-1338.0,-4529.0,1850.0,5385.488888888889
0 days 00:01:14.653000,11104,275,7,100,False,-1392.667835425081,-4332.121283769105,1851.9152820509125,5401.454166666667
0 days 00:01:14.664000,11154,277,7,100,False,-1395.0,-4323.0,1852.0,5402.300555555556
0 days 00:01:14.893000,11205,279,7,100,False,-1426.9337989507392,-4181.632319224054,1852.6983639380067,5420.048055555555
0 days 00:01:15.004000,11278,280,7,100,False,-1439.0,-4112.0,1853.0,5428.681388888888
0 days 00:01:15.184000,11351,282,7,100,False,-1460.0,-3973.0,1854.0,5442.781388888888
0 days 00:01:15.293000,11425,284,7,100,False,-1470.6082306798626,-3890.5132834065844,1854.7123159211299,5451.380277777777
0 days 00:01:15.344000,11466,285,7,100,False,-1475.0,-3848.0,1855.0,5455.417777777777
0 days 00:01:15.493000,11507,287,7,100,False,-1486.0736851027557,-3697.4937183682687,1855.5365792278885,5467.296388888888
0 days 00:01:15.653000,11613,289,7,100,False,-1494.5676152417977,-3522.1866319184855,1855.9603719886386,5480.140833333333
0 days 00:01:15.664000,11333,290,7,100,False,-1495.0,-3511.0,1856.0,5481.026944444444
0 days 00:01:15.894000,11053,292,7,100,False,-1499.5967906426295,-3302.940875054662,1857.1367908368127,5499.6825
0 days 00:01:16.084000,10828,294,7,100,False,-1500.0,-3168.0,1858.0,5515.199166666666
0 days 00:01:16.134000,10604,296,8,100,False,-1499.9802143733393,-3138.0087001097013,1858.1492341615406,5519.310277777778
0 days 00:01:16.465000,10671,297,8,100,False,-1498.0,-2936.0,1859.0,5546.6177777777775
0 days 00:01:16.533000,10739,299,8,100,False,-1496.9739463501946,-2867.8892881307784,1859.4321301490822,5552.265555555555
0 days 00:01:16.745000,10777,302,8,100,False,-1493.0,-2635.0,1861.0,5570.049999999999
0 days 00:01:16.893000,10815,306,8,100,False,-1490.6890404107207,-2540.2089158905874,1861.4596529597761,5582.629999999999
0 days 00:01:17.054000,10957,306,8,100,False,-1487.584593454051,-2460.9544216977242,1861.754704053011,5596.315
0 days 00:01:17.105000,11002,308,8,100,False,-1486.0,-2421.0,1862.0,5600.678333333333
0 days 00:01:17.334000,11048,310,8,100,False,-1476.1774299207223,-2175.199590503545,1863.7958649571406,5620.397777777777
0 days 00:01:17.364000,11054,311,8,100,False,-1475.0,-2147.0,1864.0,5622.989444444444
0 days 00:01:17.574000,11060,312,8,100,False,-1468.892798394596,-2014.8122070973734,1864.851374644912,5641.189444444444
0 days 00:01:17.733000,11181,313,8,100,False,-1461.8688419655796,-1897.9176545259534,1865.5734619800787,5655.0136111111115
0 days 00:01:17.784000,11187,313,8,100,False,-1458.0,-1835.0,1866.0,5659.447777777778
0 days 00:01:17.894000,11193,313,8,100,False,-1447.078682522502,-1658.8740769184096,1867.2293598231333,5669.011666666667
0 days 00:01:17.964000,11222,314,8,100,False,-1440.0,-1547.0,1868.0,5675.117222222222
0 days 00:01:18.094000,11251,316,8,100,False,-1429.1199551332265,-1382.6804916763235,1869.0628038377622,5686.528333333333
0 days 00:01:18.364000,11289,316,8,100,False,-1414.0,-1177.0,1870.0,5710.2283333333335
0 days 00:01:18.414000,11327,317,8,100,False,-1411.8640298018106,-1148.7157191880651,1870.0449814126732,5714.631111111111
0 days 00:01:18.704000,11366,318,8,100,False,-1400.0,-997.0,1870.0,5740.247777777777
0 days 00:01:18.734000,11406,320,8,100,False,-1398.2195497130201,-974.8424576168684,1870.0480574454816,5742.914444444444
0 days 00:01:18.894000,11422,321,8,100,False,-1386.5695242947024,-831.1045816800813,1870.5361415190969,5757.181111111111
0 days 00:01:19.004000,11431,321,8,100,False,-1378.0,-727.0,1871.0,5766.989444444444
0 days 00:01:19.007000,11435,321,8,100,False,-1377.7685157194069,-724.2104029144139,1871.0135674885544,5767.256944444444
